timestamp,symbol,price,market_cap,total_volume,price_change_pct_24h,market_cap_change_pct_24h
01:40:09.893,bgb,4.65,5434909595,106100338,4.48512,4.41248
01:40:09.893,dot,3.33,5067454974,152436910,-1.48863,-1.18164
01:40:09.893,pi,0.557974,4225613750,227682078,-10.69306,-10.40824
01:40:09.893,uni,6.87,4122846041,509469709,-3.29263,-2.62641
01:40:09.893,pepe,9.25e-06,3893535629,667661524,-3.28526,-3.09751
01:40:09.893,aave,253.73,3847855969,442228814,-1.96006,-1.61652
01:40:09.893,apt,4.94,3182977961,303819012,1.73113,2.46827
01:40:09.893,okb,49.78,2991345718,9204962,-2.76519,-2.59479
01:40:09.893,tao,323.44,2883320481,128135094,-1.4973,-0.79466
01:40:09.893,near,2.06,2533253129,199073676,-4.46137,-4.0617
01:40:09.893,icp,4.73,2531372112,50696794,-2.85753,-2.0705
01:40:09.893,cro,0.080542,2504790445,10487861,-2.43683,-2.37236
01:40:09.893,jitosol,168.86,2502128158,22157476,-4.24471,-3.87668
01:40:09.893,etc,16.13,2459415935,38981557,-1.74132,-1.4369
01:40:09.893,ondo,0.736537,2322301662,132561343,-3.87765,-3.42294
01:40:09.893,tkx,25.94,2075223905,844253,-0.00571,-6.46659
01:40:09.893,mnt,0.599644,2018370891,160859351,-1.75777,-1.69741
01:40:09.893,kas,0.074008,1949351300,88371859,-4.99989,-4.97324
01:40:09.893,gt,15.79,1916988902,5518812,-3.64993,-2.73935
01:40:09.893,ftn,4.42,1900053921,56373479,-0.19813,-0.27202
01:40:09.893,trump,9.0,1800530749,290794786,-0.29436,-0.29906
01:40:09.893,atom,3.91,1782713083,67512924,-2.94892,-2.70212
01:40:09.893,vet,0.0204025,1754231334,31702166,-4.02556,-3.91375
01:40:09.893,fet,0.661464,1722018656,135155104,-0.69226,-0.64988
01:40:09.893,sky,0.077186,1644021646,5902207,-3.04259,-3.40768
