title,source_name,url,published_at,sentiment_score
ICP Slips 5% as Key Support Levels Buckle Under Selling Pressure,Biztoc.com,https://biztoc.com/x/60e28fa517907dc0,2025-07-30 12:09:06+00:00,-0.974678099155426
