title,source_name,url,published_at,sentiment_score
Yankees’ Trent Grisham joins Mantle-Maris-Berra in New York trifecta history,Sporting News,https://www.sportingnews.com/us/mlb/new-york-yankees/news/yankees-trent-grisham-joins-mantle-maris-berra-new-york-history/87fe013005f070bbe9b4acfa,2025-08-03 19:46:05+00:00,0.0
Young Action Stars: Hollywood needs to develop young talent to take up the mantle,JoBlo.com,https://www.joblo.com/where-are-all-the-young-action-stars/,2025-08-01 14:04:16+00:00,0.0
