title,source_name,url,published_at,sentiment_score
Monero 51% attack disrupted by alleged DDoS attack on Qubic mining pool,Cointelegraph,https://cointelegraph.com/news/monero-qubic-ddos-attack-pool-hashrate,2025-08-04 12:26:04+00:00,-0.93256676197052
Monero’s 51% Attack: Centralization vs Decentralization,Activistpost.com,https://www.activistpost.com/moneros-51-attack-centralization-vs-decentralization/,2025-08-03 10:00:00+00:00,0.0
