date,open,high,low,close,volume
2025-05-11,2583.6829051429513,2583.6829051429513,2507.4693107597423,2507.4693107597423,29947910159.02891
2025-05-12,2507.4693107597423,2507.4693107597423,2492.426391077375,2492.426391077375,26138286410.23315
2025-05-13,2492.426391077375,2676.639163127913,2492.426391077375,2676.639163127913,31524626114.978752
2025-05-14,2676.639163127913,2676.639163127913,2603.7180887199615,2603.7180887199615,32279895881.637806
2025-05-15,2603.7180887199615,2603.7180887199615,2542.296692466797,2542.296692466797,28150234190.931705
2025-05-16,2542.296692466797,2544.3870377235667,2542.296692466797,2544.3870377235667,26211434557.7159
2025-05-17,2544.3870377235667,2544.3870377235667,2475.0543933696913,2475.0543933696913,21130441534.96637
2025-05-18,2475.0543933696913,2475.0543933696913,2465.3409856139087,2465.3409856139087,17185510890.702347
2025-05-19,2465.3409856139087,2526.989643891319,2465.3409856139087,2526.989643891319,24797434472.364086
2025-05-20,2526.989643891319,2526.989643891319,2524.2743433146065,2524.2743433146065,25363871274.82505
2025-05-21,2524.2743433146065,2558.9502343769486,2524.2743433146065,2558.9502343769486,22871462735.416794
2025-05-22,2558.9502343769486,2657.1674447566115,2558.9502343769486,2657.1674447566115,32697477527.54695
2025-05-23,2657.1674447566115,2657.1674447566115,2519.813809045145,2519.813809045145,29592612076.505535
2025-05-24,2519.813809045145,2529.4429842284353,2519.813809045145,2529.4429842284353,30047329191.503662
2025-05-25,2529.4429842284353,2546.6201163370915,2529.4429842284353,2546.6201163370915,10744994421.192684
2025-05-26,2546.6201163370915,2562.1729286392238,2546.6201163370915,2562.1729286392238,13814697849.726278
2025-05-27,2562.1729286392238,2662.0940568241435,2562.1729286392238,2662.0940568241435,13350148034.293623
2025-05-28,2662.0940568241435,2676.2674124507,2662.0940568241435,2676.2674124507,26434151855.253853
2025-05-29,2676.2674124507,2676.2674124507,2633.1392065286695,2633.1392065286695,18008588586.284103
2025-05-30,2633.1392065286695,2633.1392065286695,2524.4762348050726,2524.4762348050726,27021441335.5195
2025-05-31,2524.4762348050726,2532.3627853090866,2524.4762348050726,2532.3627853090866,22927149330.30469
2025-06-01,2532.3627853090866,2538.3300584367485,2532.3627853090866,2538.3300584367485,13006751258.18768
2025-06-02,2538.3300584367485,2609.737253959435,2538.3300584367485,2609.737253959435,11338340571.11249
2025-06-03,2609.737253959435,2609.737253959435,2595.4689570062997,2595.4689570062997,15623967732.418657
2025-06-04,2595.4689570062997,2610.343189828259,2595.4689570062997,2610.343189828259,15955008730.338179
2025-06-05,2610.343189828259,2610.343189828259,2421.601103763502,2421.601103763502,16809606446.176416
2025-06-06,2421.601103763502,2481.4039836690267,2421.601103763502,2481.4039836690267,25849573159.64817
2025-06-07,2481.4039836690267,2526.291995889778,2481.4039836690267,2526.291995889778,18395107930.47655
2025-06-08,2526.291995889778,2526.291995889778,2508.784123584585,2508.784123584585,9535426814.691927
2025-06-09,2508.784123584585,2685.0001850413178,2508.784123584585,2685.0001850413178,10206893115.537256
2025-06-10,2685.0001850413178,2808.503208314919,2685.0001850413178,2808.503208314919,19485734665.28548
2025-06-11,2808.503208314919,2808.503208314919,2776.1371915822333,2776.1371915822333,38281210143.95115
2025-06-12,2776.1371915822333,2776.1371915822333,2653.158968452672,2653.158968452672,27369030837.548595
2025-06-13,2653.158968452672,2653.158968452672,2577.04861752583,2577.04861752583,26068993569.969894
2025-06-14,2577.04861752583,2577.04861752583,2534.0702195359518,2534.0702195359518,38576471746.00814
2025-06-15,2534.0702195359518,2547.8456040920437,2534.0702195359518,2547.8456040920437,12077031034.291521
2025-06-16,2547.8456040920437,2561.329843569428,2547.8456040920437,2561.329843569428,11678912429.510712
