date,open,high,low,close,volume
2025-05-09,421.84163845650147,430.09949948404625,421.84163845650147,430.09949948404625,299935048.3548145
2025-05-10,430.09949948404625,464.4777565201749,430.09949948404625,464.4777565201749,230700953.27741832
2025-05-11,464.4777565201749,464.4777565201749,457.9093444526422,457.9093444526422,173557372.5885771
2025-05-12,457.9093444526422,457.9093444526422,457.10565976640225,457.10565976640225,104452312.5638294
2025-05-13,457.10565976640225,463.75034484496933,457.10565976640225,463.75034484496933,245924522.97660306
2025-05-14,463.75034484496933,463.75034484496933,456.3707783441503,456.3707783441503,161799345.3332847
2025-05-15,456.3707783441503,456.3707783441503,433.60377411838545,433.60377411838545,143288732.78868228
2025-05-16,433.60377411838545,433.60377411838545,428.2122974412113,428.2122974412113,192019325.60007772
2025-05-17,428.2122974412113,428.2122974412113,423.23039546127376,423.23039546127376,99357061.40143545
2025-05-18,423.23039546127376,423.23039546127376,418.63504371614334,418.63504371614334,97992483.68973565
2025-05-19,418.63504371614334,418.63504371614334,409.05693813276054,409.05693813276054,133903899.78414473
2025-05-20,409.05693813276054,417.47518549875946,409.05693813276054,417.47518549875946,172073383.92056218
2025-05-21,417.47518549875946,449.985384023402,417.47518549875946,449.985384023402,118672127.91412367
2025-05-22,449.985384023402,465.1044894635816,449.985384023402,465.1044894635816,186220480.72195572
2025-05-23,465.1044894635816,465.1044894635816,419.78135079761046,419.78135079761046,182261839.9549687
2025-05-24,419.78135079761046,432.2687703801041,419.78135079761046,432.2687703801041,171991610.44263366
2025-05-25,432.2687703801041,432.2687703801041,430.8022956588425,430.8022956588425,94522781.52736686
2025-05-26,430.8022956588425,433.8138998816826,430.8022956588425,433.8138998816826,86814834.68727471
2025-05-27,433.8138998816826,449.11044680664986,433.8138998816826,449.11044680664986,123294862.40612079
2025-05-28,449.11044680664986,449.11044680664986,433.6317521972785,433.6317521972785,119679890.2881798
2025-05-29,433.6317521972785,433.6317521972785,417.4220444798863,417.4220444798863,92935217.15527342
2025-05-30,417.4220444798863,417.4220444798863,379.0842577750628,379.0842577750628,98265045.15284786
2025-05-31,379.0842577750628,430.7249522272465,379.0842577750628,430.7249522272465,142093394.6061195
2025-06-01,430.7249522272465,430.7249522272465,414.90950592388725,414.90950592388725,281795255.163449
2025-06-02,414.90950592388725,414.90950592388725,403.5254252904946,403.5254252904946,123332116.27921648
2025-06-03,403.5254252904946,403.5254252904946,388.0055013718141,388.0055013718141,95777795.0578241
2025-06-04,388.0055013718141,388.0055013718141,381.1707975546272,381.1707975546272,163447863.21315184
2025-06-05,381.1707975546272,381.1707975546272,354.1860533890998,354.1860533890998,84353869.25325674
2025-06-06,354.1860533890998,367.86995770878997,354.1860533890998,367.86995770878997,149781478.90915236
2025-06-07,367.86995770878997,384.21163846228546,367.86995770878997,384.21163846228546,118515334.92736457
2025-06-08,384.21163846228546,384.21163846228546,382.3464632098996,382.3464632098996,70549520.32871042
2025-06-09,382.3464632098996,419.6652305961212,382.3464632098996,419.6652305961212,65437070.94362765
2025-06-10,419.6652305961212,427.0987680383095,419.6652305961212,427.0987680383095,156030104.39867958
2025-06-11,427.0987680383095,427.0987680383095,407.441582404376,407.441582404376,166007386.40800902
2025-06-12,407.441582404376,407.441582404376,387.6566701786057,387.6566701786057,130255374.18883632
2025-06-13,387.6566701786057,387.6566701786057,374.7297256793015,374.7297256793015,135598375.62404415
2025-06-14,374.7297256793015,374.7297256793015,363.7888625474303,363.7888625474303,176394762.77632177
2025-06-15,363.7888625474303,367.4203819245362,363.7888625474303,367.4203819245362,72750555.67278714
2025-06-16,367.4203819245362,372.69423036704495,367.4203819245362,372.69423036704495,75934108.7729079
2025-06-17,372.69423036704495,372.69423036704495,351.9854236420947,351.9854236420947,116790528.44190682
2025-06-18,351.9854236420947,362.08208796880797,351.9854236420947,362.08208796880797,200157103.60169885
2025-06-19,362.08208796880797,362.08208796880797,351.8302948429685,351.8302948429685,133962397.69064097
2025-06-20,351.8302948429685,351.8302948429685,340.9585310766852,340.9585310766852,78959499.55330937
2025-06-21,340.9585310766852,340.9585310766852,311.9853511060317,311.9853511060317,119863898.02624746
2025-06-22,311.9853511060317,311.9853511060317,304.59566336541775,304.59566336541775,81685457.80287996
2025-06-23,304.59566336541775,351.1603160888711,304.59566336541775,351.1603160888711,179721480.71644205
2025-06-24,351.1603160888711,351.1603160888711,344.602503216066,344.602503216066,211765865.13634354
2025-06-25,344.602503216066,344.602503216066,323.6394111678622,323.6394111678622,156604247.00827724
2025-06-26,323.6394111678622,323.6394111678622,318.19796528408915,318.19796528408915,145936142.6714787
2025-06-27,318.19796528408915,326.3337309180956,318.19796528408915,326.3337309180956,130817594.92636472
2025-06-28,326.3337309180956,330.285059652169,326.3337309180956,330.285059652169,102630804.82785024
2025-06-29,330.285059652169,346.43925112291373,330.285059652169,346.43925112291373,61568185.1526939
2025-06-30,346.43925112291373,346.43925112291373,334.803659049912,334.803659049912,71785670.62322941
2025-07-01,334.803659049912,334.803659049912,318.0209470715247,318.0209470715247,84241438.08768885
2025-07-02,318.0209470715247,335.0225522623985,318.0209470715247,335.0225522623985,85268652.70574754
2025-07-03,335.0225522623985,337.9237798052341,335.0225522623985,337.9237798052341,130949825.27791625
2025-07-04,337.9237798052341,337.9237798052341,325.4898162161872,325.4898162161872,94764062.65726705
2025-07-05,325.4898162161872,325.4898162161872,322.18357566302046,322.18357566302046,75750107.26700717
2025-07-06,322.18357566302046,326.8146746438152,322.18357566302046,326.8146746438152,37593060.49585611
2025-07-07,326.8146746438152,326.8146746438152,320.3476930280657,320.3476930280657,53510347.5435478
2025-07-08,320.3476930280657,321.17240518294255,320.3476930280657,321.17240518294255,62821341.592382886
2025-07-09,321.17240518294255,348.2760309266629,321.17240518294255,348.2760309266629,59228493.12964516
2025-07-10,348.2760309266629,375.40536004483727,348.2760309266629,375.40536004483727,136296453.3948115
2025-07-11,375.40536004483727,394.61639285744764,375.40536004483727,394.61639285744764,165140675.54046133
2025-07-12,394.61639285744764,394.61639285744764,384.5576220770962,384.5576220770962,177469457.49654317
2025-07-13,384.5576220770962,391.73204202047924,384.5576220770962,391.73204202047924,117538631.81632683
2025-07-14,391.73204202047924,407.3660856619666,391.73204202047924,407.3660856619666,108135912.73113279
2025-07-15,407.3660856619666,435.2542820239985,407.3660856619666,435.2542820239985,222967336.8738005
2025-07-16,435.2542820239985,435.2542820239985,431.99242838197483,431.99242838197483,231097231.81319764
2025-07-17,431.99242838197483,431.99242838197483,423.2597436098706,423.2597436098706,189211154.68828085
2025-07-18,423.2597436098706,423.2597436098706,412.2566318747429,412.2566318747429,209431159.26873976
2025-07-19,412.2566318747429,414.5511504933753,412.2566318747429,414.5511504933753,261826104.7100832
2025-07-20,414.5511504933753,414.5511504933753,412.82633648391254,412.82633648391254,90359489.10470907
